CustomerKey,FirstName,LastName,Gender,Occupation,YearlyIncome,MaritalStatus,GeographyKey
21199,Ruth,Raman,F,Skilled Manual,60000,S,7
21200,Alison,Kumar,F,Skilled Manual,60000,S,23
21201,Anna,Rogers,F,Management,80000,S,4
21202,Theresa,Torres,F,Management,100000,S,34
21203,Mary,Allen,F,Management,100000,M,23
21204,Candice,Lu,F,Professional,100000,S,36
21205,Denise,Vance,F,Management,110000,S,15
21206,Roberto,Moreno,M,Skilled Manual,60000,S,30
21207,Vincent,Li,M,Skilled Manual,60000,M,25
21208,Olivia,Griffin,F,Clerical,30000,S,39
21209,Randall,Moreno,M,Professional,70000,S,23
21210,Colin,Luo,M,Professional,80000,S,15
21211,Louis,He,M,Professional,70000,S,4
21212,Nicolas,Lal,M,Professional,70000,S,25
21213,Peter,Black,M,Professional,70000,S,25
21214,Corey,She,M,Professional,70000,S,8
21215,Tiffany,Yang,F,Professional,70000,S,19
21216,Larry,Blanco,M,Professional,80000,S,32
21217,Casey,Xie,F,Professional,90000,S,28
21218,Wyatt,Rodriguez,M,Professional,70000,S,21
21219,Candice,Zhu,F,Professional,70000,S,34
21220,Meghan,Moyer,F,Skilled Manual,70000,M,17
21221,Martin,Sai,M,Skilled Manual,60000,M,3
21222,Kelvin,Xu,M,Skilled Manual,60000,M,22
21223,Evelyn,Suri,F,Skilled Manual,70000,S,14
21224,Jamie,Alan,M,Professional,90000,M,27
21225,Michele,Jai,F,Professional,90000,S,10
21226,Dale,Nara,M,Skilled Manual,80000,S,11
21227,Melanie,Morgan,F,Clerical,30000,M,21
21228,Cassidy,Henderson,F,Management,40000,M,32
21229,Latoya,Jai,F,Management,40000,S,21
21230,Carla,Rodriguez,F,Management,40000,M,21
21231,Christine,Goel,F,Management,40000,M,24
21232,Levi,Garcia,M,Skilled Manual,10000,M,8
21233,Christopher,Smith,M,Skilled Manual,30000,M,358
21234,Brianna,Rivera,F,Skilled Manual,30000,S,312
21235,Stephanie,Hernandez,F,Skilled Manual,40000,S,298
21236,Adrian,Peterson,M,Skilled Manual,40000,S,632
21237,Luke,Washington,M,Skilled Manual,30000,M,345
21238,Carl,Tang,M,Skilled Manual,30000,S,49
21239,Christy,Liang,F,Clerical,30000,M,30
21240,Aaron,Jenkins,M,Clerical,30000,S,374
21241,Carson,Griffin,M,Clerical,30000,S,553
21242,Morgan,Patterson,F,Clerical,30000,S,358
21243,Juan,Bailey,M,Skilled Manual,40000,M,374
21244,Allison,Torres,F,Skilled Manual,40000,M,325
21245,Samantha,Rodriguez,F,Skilled Manual,40000,M,338
21246,Samuel,Nelson,M,Skilled Manual,40000,S,301
21247,Alex,Sanders,M,Skilled Manual,40000,M,638
21248,Ramon,Li,M,Management,40000,M,23
21249,Alvin,Xu,M,Skilled Manual,40000,S,526
21250,Fernando,Coleman,M,Skilled Manual,40000,M,543
21251,Erika,Dominguez,F,Clerical,30000,S,49
21252,Luis,Chen,M,Clerical,30000,S,53
21253,Victoria,Williams,F,Skilled Manual,40000,S,616
21254,Tonya,Black,F,Clerical,30000,M,34
21255,Martha,Lu,F,Management,60000,M,32
21256,Meghan,Torres,F,Management,40000,M,6
21257,Evelyn,Subram,F,Management,40000,M,26
21258,Alfredo,Serrano,M,Management,40000,S,8
21259,Curtis,Cai,M,Management,60000,S,19
21260,Ariana,Howard,F,Skilled Manual,40000,S,632
21261,Jessica,Kelly,F,Skilled Manual,40000,S,368
21262,Sara,Edwards,F,Skilled Manual,40000,S,372
21263,Gail,Russell,F,Skilled Manual,40000,S,49
21264,Caleb,Butler,M,Skilled Manual,60000,S,634
21265,Richard,Stone,M,Skilled Manual,70000,S,302
21266,Taylor,Washington,F,Management,80000,S,54
21267,Charles,Parker,M,Management,80000,M,632
21268,Elizabeth,Lewis,F,Management,80000,M,302
21269,Blake,Clark,M,Management,90000,S,299
21270,Daniel,Jackson,M,Management,110000,S,637
21271,Thomas,Wang,M,Management,120000,M,348
21272,Nicole,Ward,F,Management,90000,S,60
21273,Jennifer,Thomas,F,Management,100000,M,631
21274,Seth,Scott,M,Skilled Manual,60000,S,347
21275,Abigail,Cox,F,Skilled Manual,60000,M,347
21276,Ian,Coleman,M,Skilled Manual,40000,M,53
21277,Lucas,Thompson,M,Clerical,40000,S,64
21278,Julia,King,F,Clerical,40000,S,536
21279,Linda,Rousey,F,Clerical,10000,M,37
21280,Justin,Walker,M,Skilled Manual,40000,S,612
21281,Andrea,Hill,F,Skilled Manual,60000,S,307
21282,Julia,Smith,F,Skilled Manual,60000,M,322
21283,Orlando,Jiménez,M,Skilled Manual,20000,M,27
21284,Cody,Stewart,M,Skilled Manual,50000,M,65
21285,Mackenzie,Rivera,F,Professional,90000,M,539
21286,Luke,Roy,M,Professional,100000,S,300
21287,Kendra,Jimenez,F,Management,110000,M,307
21288,Hunter,Hall,M,Management,130000,S,352
21289,Warren,Wang,M,Professional,90000,S,612
21290,Angel,Torres,M,Professional,100000,S,542
21291,Rachel,Morris,F,Professional,100000,M,626
21292,Austin,Martinez,M,Professional,100000,M,552
21293,Ashley,Garcia,F,Professional,120000,S,311
21294,David,Foster,M,Management,130000,M,355
21295,Benjamin,Thomas,M,Professional,70000,M,54
21296,Luis,Hall,M,Professional,80000,M,607
21297,Melanie,Murphy,F,Professional,90000,S,542
21298,Noah,Collins,M,Professional,90000,M,543
21299,Hannah,Gonzales,F,Professional,90000,M,627
21300,Kaylee,Morgan,F,Management,130000,M,322
21301,Sierra,Gonzalez,F,Skilled Manual,80000,S,539
21302,Logan,Foster,M,Skilled Manual,80000,M,545
21303,Sydney,Jenkins,F,Professional,60000,M,374
21304,Jada,Cooper,F,Professional,60000,M,618
21305,Hunter,Garcia,M,Professional,60000,M,65
21306,Jackson,Perry,M,Professional,60000,S,51
21307,Olivia,Jones,F,Professional,70000,M,316
21308,Kayla,Garcia,F,Professional,70000,M,66
21309,Julia,Anderson,F,Professional,80000,M,361
21310,Mariah,Hayes,F,Professional,90000,M,338
21311,Jennifer,Ramirez,F,Professional,90000,S,62
21312,Connor,Scott,M,Management,50000,M,543
21313,Beth,Diaz,F,Management,70000,M,307
21314,Devin,Patterson,M,Management,60000,M,638
21315,Audrey,Sanz,F,Management,70000,M,301
21316,John,Thompson,M,Management,130000,M,358
21317,Lauren,Rivera,F,Management,130000,M,359
21318,Devin,Richardson,M,Professional,80000,S,51
21319,Zachary,Lee,M,Professional,90000,M,609
21320,Hannah,Coleman,F,Professional,90000,M,609
21321,Jon,Jai,M,Professional,90000,S,612
21322,Carlos,Ramirez,M,Professional,90000,M,543
21323,Robert,Jackson,M,Professional,100000,M,632
21324,Chloe,Baker,F,Professional,110000,M,300
21325,Angela,Hayes,F,Professional,120000,M,316
21326,Andrea,Green,F,Professional,160000,M,355
21327,Connor,Washington,M,Management,170000,S,374
21328,Xavier,Nelson,M,Skilled Manual,70000,S,348
21329,Wyatt,Brown,M,Skilled Manual,60000,M,355
21330,Isabella,Clark,F,Skilled Manual,60000,S,355
21331,Timothy,James,M,Skilled Manual,60000,S,54
21332,Bailey,Carter,F,Skilled Manual,60000,M,51
21333,Mackenzie,Allen,F,Management,70000,M,553
21334,Mason,Nelson,M,Management,70000,S,338
21335,Ana,Coleman,F,Management,70000,M,612
21336,Angel,Perez,M,Management,60000,M,51
21337,Jennifer,Smith,F,Professional,40000,S,609
21338,Victoria,Price,F,Professional,40000,M,299
21339,Haley,Barnes,F,Management,60000,S,70
21340,Adam,Wang,M,Management,60000,M,641
21341,Louis,Liu,M,Management,60000,M,311
21342,Tonya,Xie,F,Management,70000,M,300
21343,Colin,Zeng,M,Management,70000,M,301
21344,Trevor,Perry,M,Management,70000,M,335
21345,Kristina,Martinez,F,Management,80000,M,49
21346,Christian,Rodriguez,M,Management,60000,M,368
21347,Alisha,Raji,F,Management,60000,S,49
21348,Alexis,Patterson,F,Management,70000,M,52
21349,Bryan,Kelly,M,Management,70000,M,54
21350,Mindy,Sharma,F,Management,70000,M,307
21351,James,Coleman,M,Management,70000,M,334
21352,Morgan,Long,F,Management,50000,M,68
21353,Karen,Wu,F,Management,50000,S,610
21354,Morgan,Bailey,F,Management,60000,S,52
21355,Mya,Diaz,F,Management,60000,M,627
21356,Gabriella,Evans,F,Management,60000,S,335
21357,Jada,Nelson,F,Management,60000,S,616
21358,Cody,Reed,M,Management,70000,M,348
21359,Johnny,Luo,M,Clerical,30000,M,12
21360,Orlando,Gill,M,Skilled Manual,20000,M,6
21361,Ricky,Romero,M,Clerical,30000,M,37
21362,Angel,Evans,M,Clerical,30000,M,39
21363,Tammy,Arthur,F,Clerical,10000,M,29
21364,Charles,Gray,M,Clerical,40000,S,54
21365,Gloria,Ramos,F,Clerical,10000,M,7
21366,Kelvin,Andersen,M,Clerical,10000,M,36
21367,Cindy,Rana,F,Clerical,20000,M,13
21368,Mason,Collins,M,Skilled Manual,60000,M,314
21369,Sarah,Rodriguez,F,Skilled Manual,70000,M,359
21370,Emmanuel,Martinez,M,Clerical,20000,M,36
21371,Ann,Patel,F,Clerical,20000,M,9
21372,Wayne,Raje,M,Clerical,20000,S,26
21373,Clayton,Liu,M,Clerical,20000,M,37
21374,Stacey,Zhou,F,Clerical,20000,M,18
21375,Carl,Sharma,M,Clerical,20000,S,18
21376,Paula,Ramos,F,Clerical,20000,M,39
21377,Allison,Bailey,F,Clerical,20000,S,4
21378,Rebekah,Diaz,F,Clerical,20000,M,31
21379,Colleen,Huang,F,Clerical,30000,M,4
21380,Candace,Sara,F,Clerical,30000,M,4
21381,Francis,Ruiz,M,Clerical,30000,M,15
21382,Brad,Chander,M,Clerical,30000,M,25
21383,Ricardo,Anand,M,Clerical,20000,M,32
21384,Ronnie,Lin,M,Skilled Manual,30000,M,12
21385,Nicole,Peterson,F,Skilled Manual,30000,S,312
21386,Abigail,Wood,F,Skilled Manual,30000,S,322
21387,Nelson,Diaz,M,Skilled Manual,30000,S,26
21388,Nicole,Lee,F,Management,80000,S,546
21389,Jamie,Sun,F,Skilled Manual,30000,M,40
21390,Grant,Becker,M,Skilled Manual,40000,M,7
21391,Dawn,Xie,F,Clerical,40000,M,21
21392,Kelli,Lin,F,Clerical,40000,M,26
21393,Candace,Arun,F,Skilled Manual,70000,S,33
21394,Gabriella,Parker,F,Skilled Manual,70000,S,40
21395,Alexia,Hughes,F,Skilled Manual,40000,M,609
21396,Megan,Martinez,F,Skilled Manual,40000,S,612
21397,Mason,Howard,M,Skilled Manual,40000,M,631
21398,Ethan,Diaz,M,Skilled Manual,60000,M,372
21399,Ian,Hughes,M,Skilled Manual,60000,M,385
21400,Adam,Campbell,M,Skilled Manual,60000,S,50
21401,Eric,Powell,M,Professional,60000,S,543
21402,Kevin,King,M,Skilled Manual,80000,M,19
21403,Lisa,Roy,M,Professional,70000,S,26
21404,Julio,Sanz,M,Professional,70000,S,25
21405,Bonnie,Shen,F,Management,110000,M,23
21406,Troy,Chandra,M,Management,110000,M,33
21407,Wesley,Lin,M,Management,110000,M,33
21408,Autumn,Chen,F,Management,110000,M,32
21409,Johnny,Deng,M,Management,110000,M,36
21410,Eric,Zhang,M,Professional,70000,M,614
21411,Maria,Kelly,F,Professional,70000,S,335
21412,Jordan,Alexander,M,Professional,50000,M,62
21413,Dalton,Robinson,M,Professional,60000,M,618
21414,Aaron,Butler,M,Professional,60000,M,543
21415,Sydney,Sanchez,F,Professional,60000,S,634
21416,Ryan,Butler,M,Professional,60000,S,300
21417,Gabrielle,Torres,F,Professional,60000,S,301
21418,Alicia,Chapman,F,Management,120000,M,20
21419,Gilbert,Ma,M,Management,120000,M,312
21420,Isabella,Carter,F,Skilled Manual,70000,S,338
21421,Ashley,Ross,F,Professional,60000,M,638
21422,Karen,Wood,F,Management,80000,M,348
21423,Connor,Adams,M,Professional,90000,S,71
21424,Emily,Alexander,F,Professional,60000,M,316
21425,Carlos,Hall,M,Professional,60000,M,343
21426,Jon,Raje,M,Professional,60000,M,310
21427,Kelly,Foster,F,Professional,70000,M,632
21428,Jada,Brooks,F,Professional,70000,M,612
21429,Isabella,Sandberg,F,Professional,70000,M,547
21430,Savannah,Morgan,F,Management,90000,M,301
21431,Preston,Kapoor,M,Management,80000,S,49
21432,Melanie,Ward,F,Management,100000,M,616
21433,Gerald,Martinez,M,Management,110000,M,311
21434,Isabella,Smith,F,Management,130000,S,361
21435,Connor,Alexander,M,Management,150000,S,369
21436,Brandi,Serrano,F,Professional,70000,S,611
21437,Whitney,Sara,F,Professional,70000,S,307
21438,Edward,Price,M,Professional,70000,S,368
21439,Thomas,Clark,M,Professional,70000,S,634
21440,Ian,Morgan,M,Professional,70000,S,336
21441,Edward,Nelson,M,Management,50000,M,60
21442,Savannah,Cook,F,Management,50000,S,331
21443,Zoe,Morgan,F,Management,70000,M,631
21444,Blake,Lopez,M,Management,70000,M,352
21445,Madeline,Evans,F,Management,60000,M,609
21446,Jeremy,Barnes,M,Management,60000,M,68
21447,Anthony,Harris,M,Management,70000,M,60
21448,Jenna,Nelson,F,Management,80000,M,311
21449,Devon,Raheem,M,Management,80000,M,311
21450,Nathan,Bryant,M,Professional,40000,M,68
21451,Jocelyn,Ross,F,Professional,40000,M,311
21452,Seth,Bailey,M,Professional,40000,M,539
21453,Wayne,Deng,M,Management,70000,M,49
21454,Alvin,Goldstein,M,Management,70000,M,311
21455,Samuel,Shan,M,Professional,40000,M,609
21456,Dalton,Gonzales,M,Professional,40000,M,543
21457,Jamie,Serrano,M,Professional,40000,M,300
21458,Carson,Price,M,Professional,40000,M,335
21459,Luis,Alexander,M,Management,70000,M,374
21460,Jack,Carter,M,Management,70000,M,372
21461,Elizabeth,Simmons,F,Management,70000,M,60
21462,Katelyn,Nelson,F,Management,70000,S,345
21463,Logan,Roberts,M,Management,70000,M,372
21464,Miguel,Griffin,M,Management,70000,M,51
21465,Austin,Shan,M,Management,70000,M,360
21466,Austin,Jones,M,Management,70000,M,542
21467,David,Harris,M,Management,60000,M,632
21468,Ethan,Yang,M,Management,60000,M,336
21469,Caitlin,Bell,F,Professional,70000,S,316
21470,Stephanie,Jenkins,F,Professional,70000,S,307
21471,Marcus,Carter,M,Professional,70000,M,51
21472,Patrick,Ward,M,Professional,70000,M,325
21473,Stacy,Rubio,F,Professional,40000,M,612
21474,Lucas,Gray,M,Professional,60000,M,623
21475,Cassidy,Alexander,F,Management,60000,M,314
21476,Hunter,Jenkins,M,Management,60000,M,315
21477,Katelyn,Watson,F,Management,60000,M,339
21478,Abigail,Reed,F,Management,60000,M,343
21479,Noah,Foster,M,Management,60000,M,359
21480,Alfredo,Martin,M,Professional,40000,M,49
21481,Jose,Diaz,M,Professional,60000,M,614
21482,Haley,Flores,F,Professional,60000,S,542
21483,Michelle,Bailey,F,Professional,60000,M,637
21484,Abigail,Coleman,F,Professional,60000,M,638
21485,Brandon,Clark,M,Professional,60000,M,641
21486,Suzanne,Gao,F,Management,60000,S,301
21487,Jacqueline,Ramirez,F,Professional,70000,S,347
21488,Madison,Henderson,F,Professional,70000,M,359
21489,Neil,Gutierrez,M,Skilled Manual,40000,M,49
21490,Cole,Ward,M,Skilled Manual,40000,M,50
21491,Joseph,Lewis,M,Professional,60000,M,623
21492,Robert,Jai,M,Professional,60000,S,314
21493,Carson,Coleman,M,Management,80000,S,359
21494,Kayla,Gonzales,F,Professional,60000,S,54
21495,James,Hughes,M,Professional,60000,M,631
21496,Nichole,Rai,F,Professional,60000,M,300
21497,Patrick,Cox,M,Professional,60000,M,307
21498,Cameron,Wilson,M,Professional,60000,M,312
21499,Bailey,Ramirez,F,Professional,70000,M,358
21500,Devin,Long,M,Skilled Manual,70000,M,642
21501,Deb,Foster,M,Skilled Manual,70000,S,59
21502,Morgan,Clark,F,Professional,60000,S,326
21503,Melanie,Long,F,Professional,60000,M,626
21504,Chloe,Torres,F,Professional,60000,M,611
21505,Ronald,Gonzalez,M,Professional,110000,S,192
21506,Randall,Gutierrez,M,Professional,130000,M,173
21507,Hunter,Smith,M,Professional,150000,M,231
21508,Suzanne,Li,F,Professional,120000,M,229
21509,Michele,Lopez,F,Professional,130000,M,247
21510,Carol,Perry,F,Professional,80000,M,155
21511,Richard,Sanders,M,Professional,80000,M,265
21512,Emma,Russell,F,Professional,80000,M,231
21513,Stacey,Xu,F,Professional,70000,M,197
21514,Krystal,Zhu,F,Management,110000,M,134
21515,Barbara,Yuan,F,Management,130000,M,233
21516,Larry,Serrano,M,Management,130000,M,246
21517,Gerald,Subram,M,Management,170000,M,257
21518,Ruben,Madan,M,Professional,70000,M,197
21519,Franklin,Becker,M,Management,100000,S,162
21520,Seth,Baker,M,Management,110000,M,238
21521,Joanna,Romero,F,Professional,80000,S,187
21522,Morgan,Bryant,F,Professional,90000,S,196
21523,Timothy,Green,M,Management,120000,M,175
21524,Faith,Wood,F,Professional,80000,S,265
21525,Victoria,Howard,F,Professional,80000,M,241
21526,Jonathon,Munoz,M,Professional,80000,S,172
21527,Sergio,Patel,M,Professional,90000,S,211
21528,Jay,Moreno,M,Professional,130000,M,151
21529,Kristi,Martinez,F,Management,100000,S,183
21530,Toni,Raman,F,Management,100000,M,182
21531,Kari,Vance,F,Management,100000,M,223
21532,Sierra,Turner,F,Management,120000,M,175
21533,Gilbert,Tang,M,Professional,130000,M,259
21534,Warren,Rai,M,Professional,130000,S,250
21535,Alfredo,Sandberg,M,Professional,80000,S,206
21536,Billy,Rubio,M,Professional,90000,M,128
21537,Gloria,Navarro,F,Professional,90000,M,147
21538,Tara,Luo,F,Management,80000,M,220
21539,Phillip,Raman,M,Management,100000,M,209
21540,Ross,Rubio,M,Management,150000,S,255
21541,Daisy,Gutierrez,F,Management,160000,M,265
21542,Patricia,Vance,F,Skilled Manual,70000,M,220
21543,Naomi,Romero,F,Management,80000,M,211
21544,Gary,Moreno,M,Management,150000,M,240
21545,Michele,Schmidt,F,Management,170000,M,277
21546,Cory,Garcia,M,Skilled Manual,90000,M,155
21547,Brad,Raje,M,Management,120000,S,238
21548,Christy,Chander,F,Management,130000,M,254
21549,Jerome,Ruiz,M,Management,100000,S,126
21550,Kara,Deng,F,Management,100000,M,163
21551,Elijah,Butler,M,Professional,60000,S,39
21552,Francis,Alvarez,M,Professional,80000,M,20
21553,Allen,Suri,M,Professional,90000,M,27
21554,Molly,Rana,F,Professional,80000,S,4
21555,Jarrod,Madan,M,Professional,90000,S,35
21556,Gloria,Serrano,F,Professional,90000,S,15
21557,Kate,Lal,F,Management,110000,S,6
21558,Nicole,Coleman,F,Management,100000,S,4
21559,Pedro,Malhotra,M,Management,100000,M,26
21560,Kristopher,Lopez,M,Professional,120000,M,35
21561,Albert,Navarro,M,Professional,90000,S,8
21562,Drew,Jai,M,Management,100000,S,3
21563,Carla,Mehta,F,Professional,80000,S,24
21564,Erica,Liu,F,Professional,80000,S,27
21565,Sheena,Shan,F,Management,110000,M,21
21566,Jermaine,Garcia,M,Management,110000,M,22
21567,Candace,Sanchez,F,Management,100000,M,18
21568,Jacquelyn,Hernandez,F,Management,100000,M,23
21569,Brendan,Rai,M,Professional,90000,S,5
21570,Barry,Kovár,M,Management,100000,M,11
21571,Darryl,Yang,M,Management,110000,M,8
21572,Randall,Ramos,M,Management,130000,M,7
21573,Jimmy,Munoz,M,Management,130000,S,14
21574,Fernando,Lewis,M,Professional,100000,M,638
21575,Justin,Foster,M,Professional,80000,M,322
21576,Benjamin,Gonzales,M,Professional,80000,M,546
21577,Tiffany,Ma,F,Management,50000,M,49
21578,Jordan,Green,M,Management,60000,M,642
21579,Wyatt,Jackson,M,Management,60000,M,553
21580,Mariah,Ward,F,Professional,80000,S,52
21581,Rachel,Russell,F,Professional,80000,M,71
21582,Amber,Roberts,F,Skilled Manual,50000,M,49
21583,Jaclyn,Lal,F,Skilled Manual,50000,M,653
21584,Gavin,Bryant,M,Skilled Manual,50000,M,616
21585,Trinity,Gray,F,Skilled Manual,50000,M,543
21586,Stephanie,Foster,F,Skilled Manual,60000,M,552
21587,Jenna,Roberts,F,Skilled Manual,60000,M,298
21588,Theodore,Martin,M,Skilled Manual,60000,M,301
21589,Vanessa,Coleman,F,Skilled Manual,50000,M,60
21590,Taylor,Gonzales,F,Skilled Manual,40000,M,609
21591,Clayton,Goel,M,Skilled Manual,40000,M,310
21592,Christina,Reed,F,Skilled Manual,40000,M,623
21593,Marcus,Roberts,M,Skilled Manual,50000,S,301
21594,Brianna,Moore,F,Skilled Manual,50000,M,322
21595,Juan,Ward,M,Professional,60000,M,54
21596,Luke,Wright,M,Professional,60000,M,553
21597,Jose,Jones,M,Professional,70000,M,312
21598,Chloe,Perez,F,Professional,60000,M,648
21599,Sara,Lopez,F,Professional,60000,M,548
21600,Alexa,Bell,F,Skilled Manual,70000,M,368
21601,Jacqueline,Bell,F,Skilled Manual,70000,M,360
21602,Manuel,Malhotra,M,Skilled Manual,70000,M,612
21603,Seth,Barnes,M,Skilled Manual,70000,M,609
21604,Melanie,Howard,F,Professional,40000,S,315
21605,Brittney,Ye,F,Professional,60000,M,612
21606,Connor,Roberts,M,Professional,60000,M,614
21607,Bryce,Torres,M,Professional,60000,M,614
21608,David,Griffin,M,Professional,70000,M,634
21609,Tabitha,Blanco,F,Professional,70000,S,307
21610,Caleb,Edwards,M,Professional,70000,M,322
21611,Ethan,Wilson,M,Professional,80000,M,385
21612,Spencer,Foster,M,Professional,40000,S,548
21613,Caleb,Powell,M,Skilled Manual,50000,S,57
21614,William,Thomas,M,Skilled Manual,50000,M,49
21615,Grace,Torres,F,Skilled Manual,50000,S,311
21616,Carson,Wood,M,Professional,60000,M,612
21617,Jennifer,Miller,F,Professional,60000,S,539
21618,Elijah,Carter,M,Professional,70000,M,54
21619,Angela,Patterson,F,Professional,70000,S,385
21620,Mariah,Brooks,F,Professional,60000,M,50
21621,Jordan,Parker,M,Professional,60000,M,54
21622,Ethan,Winston,M,Professional,60000,M,59
21623,Connor,Diaz,M,Professional,70000,M,632
21624,Faith,Price,F,Professional,70000,S,642
21625,Jennifer,Hall,F,Professional,70000,M,553
21626,Brianna,Garcia,F,Professional,70000,M,648
21627,Bailey,Roberts,F,Professional,70000,M,302
21628,Kelli,Xu,F,Professional,40000,S,612
21629,Thomas,Thomas,M,Skilled Manual,50000,S,52
21630,Faith,Jenkins,F,Skilled Manual,50000,M,627
21631,Martin,Sanchez,M,Skilled Manual,50000,M,49
21632,Jaclyn,Liang,F,Skilled Manual,50000,M,312
21633,Cameron,Zhang,M,Skilled Manual,50000,M,633
21634,Arianna,Cook,F,Skilled Manual,50000,M,614
21635,Christian,Lewis,M,Skilled Manual,50000,M,352
21636,Katherine,Rivera,F,Skilled Manual,50000,M,385
21637,Richard,Lewis,M,Professional,40000,S,359
21638,Olivia,Harris,F,Professional,40000,S,539
21639,Anthony,Wilson,M,Skilled Manual,60000,M,612
21640,Charles,Cooper,M,Skilled Manual,60000,M,314
21641,Kaylee,Perez,F,Skilled Manual,60000,M,314
21642,Alexandra,Rodriguez,F,Skilled Manual,60000,M,59
21643,Wyatt,Diaz,M,Skilled Manual,60000,M,311
21644,Sydney,Howard,F,Skilled Manual,60000,M,383
21645,Spencer,Alexander,M,Skilled Manual,60000,M,644
21646,Luis,Bryant,M,Professional,70000,M,335
21647,Blake,Brown,M,Professional,70000,S,611
21648,Ronnie,Sun,M,Professional,70000,S,301
21649,Keith,Nara,M,Professional,70000,M,311
21650,Cedric,Zeng,M,Professional,70000,M,312
21651,Sean,Cooper,M,Professional,70000,M,633
21652,Julia,Bell,F,Professional,70000,M,68
21653,Jose,Anderson,M,Professional,70000,S,361
21654,Aidan,Barnes,M,Professional,70000,S,329
21655,Zachary,Bryant,M,Professional,70000,M,56
21656,Hannah,Hayes,F,Professional,70000,M,69
21657,Sara,Green,F,Professional,70000,S,609
21658,Jocelyn,Powell,F,Professional,60000,M,68
21659,Gabrielle,Jenkins,F,Professional,60000,M,50
21660,Allison,Watson,F,Professional,60000,M,339
21661,Terry,Champion,M,Manual,30000,S,163
21662,Orlando,Muñoz,M,Manual,10000,S,206
21663,Kenneth,Goel,M,Manual,20000,S,177
21664,Edwin,Yuan,M,Manual,20000,S,189
21665,Karl,Jai,M,Manual,30000,S,180
21666,Leslie,Jimenez,F,Skilled Manual,40000,M,153
21667,Crystal,Zhang,F,Skilled Manual,40000,M,159
21668,Christina,Rogers,F,Skilled Manual,40000,M,234
21669,Jessica,Rodriguez,F,Skilled Manual,40000,M,236
21670,Benjamin,Lal,M,Manual,20000,S,187
21671,Nicolas,Jai,M,Manual,30000,S,189
21672,Craig,Gomez,M,Manual,30000,S,166
21673,Jésus,Gill,M,Manual,30000,S,196
21674,Jada,Morris,F,Manual,10000,M,155
21675,Adriana,Rana,F,Manual,10000,S,202
21676,Valerie,Guo,F,Manual,20000,S,219
21677,Cedric,Chander,M,Manual,20000,S,220
21678,Alvin,Tang,M,Manual,20000,S,260
21679,Drew,Yuan,M,Manual,30000,S,230
21680,Ricky,Torres,M,Manual,30000,S,135
21681,Casey,Ortega,M,Clerical,40000,S,157
21682,Katrina,Goel,F,Clerical,40000,S,234
21683,Henry,Suri,M,Clerical,40000,S,279
21684,Mariah,Bennett,F,Manual,10000,M,189
21685,Bailey,Green,F,Clerical,40000,S,632
21686,Albert,Ortega,M,Clerical,40000,M,302
21687,Sarah,Brown,F,Skilled Manual,50000,S,316
21688,Jesse,Morris,M,Skilled Manual,70000,S,361
21689,Olivia,Simmons,F,Skilled Manual,40000,M,609
21690,Samantha,Thomas,F,Skilled Manual,60000,S,49
21691,Brandon,Martin,M,Skilled Manual,60000,S,59
21692,Savannah,Ward,F,Skilled Manual,60000,S,648
21693,Alyssa,Ashe,F,Skilled Manual,60000,S,299
21694,Bobby,Sai,M,Skilled Manual,60000,S,299
21695,Ethan,Rodriguez,M,Skilled Manual,60000,M,299
21696,Gabrielle,Watson,F,Manual,10000,M,614
21697,Dalton,Powell,M,Manual,10000,M,385
21698,Tracy,She,F,Manual,20000,M,311
21699,Logan,Sharma,M,Clerical,40000,M,339
21700,Juan,Ramirez,M,Clerical,40000,M,352
21701,Abigail,Sanders,F,Clerical,30000,M,542
21702,Paige,Gonzales,F,Clerical,30000,M,64
21703,Paige,Blue,F,Clerical,30000,M,69
21704,Charles,Martinez,M,Clerical,40000,M,637
21705,Warren,Sharma,M,Skilled Manual,30000,M,307
21706,Haley,Murphy,F,Skilled Manual,30000,M,612
21707,Cassidy,Simmons,F,Skilled Manual,30000,M,618
21708,Andrea,Brooks,F,Clerical,40000,M,616
21709,Katherine,Torres,F,Clerical,40000,S,546
21710,Brittany,Gonzales,F,Clerical,40000,M,62
21711,Hailey,Gray,F,Clerical,40000,S,383
21712,Megan,Ross,F,Skilled Manual,80000,M,316
21713,Jose,Parker,M,Skilled Manual,80000,S,315
21714,Carmen,Patel,F,Skilled Manual,80000,S,612
21715,Jonathan,Ross,M,Skilled Manual,80000,M,644
21716,Gerald,Sara,M,Skilled Manual,80000,M,612
21717,Angel,King,M,Clerical,40000,M,374
21718,Devin,Roberts,M,Skilled Manual,60000,S,336
21719,Morgan,Torres,F,Skilled Manual,60000,S,543
21720,Raul,Jai,M,Skilled Manual,60000,S,301
21721,Sara,Campbell,F,Skilled Manual,60000,S,635
21722,Spencer,Wood,M,Skilled Manual,60000,M,372
21723,Tiffany,Huang,F,Skilled Manual,50000,M,302
21724,Mandy,Yang,F,Skilled Manual,50000,S,311
21725,Gabrielle,Cannata,F,Skilled Manual,50000,S,69
21726,Morgan,Hall,F,Skilled Manual,40000,S,63
21727,Arianna,Flores,F,Skilled Manual,40000,M,64
21728,Madison,Harris,F,Skilled Manual,40000,S,612
21729,Alexandria,Morgan,F,Skilled Manual,40000,S,641
21730,Noah,Campbell,M,Skilled Manual,40000,M,301
21731,Alexandra,Diaz,F,Skilled Manual,40000,M,331
